DataReferencia;CodigoInstrumento;AcaoAtualizacao;PrecoNegocio;QuantidadeNegociada;HoraFechamento;CodigoIdentificadorNegocio;TipoSessaoPregao;DataNegocio;CodigoParticipanteComprador;CodigoParticipanteVendedor
2023-11-21;FLRY3;0;16,940;300;121426971;29000;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;100;121426971;29010;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;200;121426972;29020;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;400;121426973;29030;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;500;121426974;29040;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;400;121426974;29050;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426976;29060;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;200;121426976;29070;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121426976;29080;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426977;29090;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;600;121426977;29100;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;200;121426977;29110;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;700;121426978;29120;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426978;29130;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121426979;29140;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;900;121426979;29150;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426979;29160;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;500;121426980;29170;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426981;29180;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;300;121426982;29190;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426983;29200;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,940;300;121426983;29210;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;100;121426983;29220;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;600;121426984;29230;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426984;29240;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;100;121426985;29250;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,940;100;121426987;29260;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;900;121426988;29270;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426991;29280;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,940;300;121426991;29290;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;700;121426992;29300;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426992;29310;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;100;121426992;29320;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121426994;29330;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;800;121427004;29340;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;1000;121427005;29350;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121427008;29360;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121427010;29370;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;800;121427014;29380;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;800;121427014;29390;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;100;121427018;29400;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121427020;29410;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;1000;121427022;29420;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121427022;29430;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;900;121427023;29440;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;100;121427023;29450;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;100;121427024;29460;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;800;121427025;29470;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121427027;29480;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121427029;29490;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,930;800;121427660;29500;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,940;100;121427662;29510;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,930;100;121432527;29520;1;2023-11-21;3;16
2023-11-21;FLRY3;0;16,930;100;121433198;29530;1;2023-11-21;3;16
2023-11-21;FLRY3;0;16,930;300;121433887;29540;1;2023-11-21;85;90
2023-11-21;FLRY3;0;16,940;100;121437412;29550;1;2023-11-21;238;16
2023-11-21;FLRY3;0;16,940;100;121454689;29560;1;2023-11-21;238;16
2023-11-21;FLRY3;0;16,940;500;121454691;29570;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121454691;29580;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;100;121454691;29590;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;100;121454691;29600;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;100;121454691;29610;1;2023-11-21;1618;238
2023-11-21;FLRY3;0;16,940;200;121454691;29620;1;2023-11-21;1618;13
2023-11-21;FLRY3;0;16,940;600;121454691;29630;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;16,940;100;121454691;29640;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;16,940;100;121454691;29650;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;100;121454691;29660;1;2023-11-21;1618;8
2023-11-21;FLRY3;0;16,940;300;121454691;29670;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;100;121454691;29680;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,940;300;121454691;29690;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,940;1000;121454693;29700;1;2023-11-21;16;16
2023-11-21;FLRY3;0;16,940;200;121454697;29710;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121454703;29720;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,940;100;121454827;29730;1;2023-11-21;40;16
2023-11-21;FLRY3;0;16,940;100;121455717;29740;1;2023-11-21;238;16
2023-11-21;FLRY3;0;16,940;500;121456063;29750;1;2023-11-21;40;16
2023-11-21;FLRY3;0;16,940;100;121456065;29760;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,940;1000;121456070;29770;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,930;100;121526865;29780;1;2023-11-21;85;16
2023-11-21;FLRY3;0;16,930;100;121526865;29790;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,930;100;121526865;29800;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,930;100;121526865;29810;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,930;200;121526865;29820;1;2023-11-21;13;16
2023-11-21;FLRY3;0;16,930;100;121526865;29830;1;2023-11-21;238;16
2023-11-21;FLRY3;0;16,930;200;121526865;29840;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,930;100;121526865;29850;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,930;100;121526865;29860;1;2023-11-21;3;16
2023-11-21;FLRY3;0;16,930;100;121526865;29870;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,930;200;121526865;29880;1;2023-11-21;3;16
2023-11-21;FLRY3;0;16,930;100;121526865;29890;1;2023-11-21;40;16
2023-11-21;FLRY3;0;16,920;1100;121526865;29900;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,920;2200;121526865;29910;1;2023-11-21;72;16
2023-11-21;FLRY3;0;16,920;1100;121526865;29920;1;2023-11-21;3;16
2023-11-21;FLRY3;0;16,920;200;121526865;29930;1;2023-11-21;85;16
2023-11-21;FLRY3;0;16,920;100;121526865;29940;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,920;100;121526865;29950;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,920;100;121526865;29960;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,920;100;121526865;29970;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,920;100;121526865;29980;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,920;100;121526865;29990;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,940;300;121526871;30000;1;2023-11-21;45;40
2023-11-21;FLRY3;0;16,940;200;121526871;30010;1;2023-11-21;45;13
2023-11-21;FLRY3;0;16,940;100;121527006;30020;1;2023-11-21;40;45
2023-11-21;FLRY3;0;16,940;100;121527006;30030;1;2023-11-21;40;8
2023-11-21;FLRY3;0;16,940;100;121527006;30040;1;2023-11-21;40;45
2023-11-21;FLRY3;0;16,940;100;121527006;30050;1;2023-11-21;40;45
2023-11-21;FLRY3;0;16,940;100;121527006;30060;1;2023-11-21;40;45
2023-11-21;FLRY3;0;16,940;100;121527006;30070;1;2023-11-21;40;27
2023-11-21;FLRY3;0;16,940;100;121527006;30080;1;2023-11-21;40;238
2023-11-21;FLRY3;0;16,940;100;121527006;30090;1;2023-11-21;40;85
2023-11-21;FLRY3;0;16,940;100;121527010;30100;1;2023-11-21;45;85
2023-11-21;FLRY3;0;16,950;100;121549325;30110;1;2023-11-21;40;8
2023-11-21;FLRY3;0;16,950;100;121555023;30120;1;2023-11-21;238;8
2023-11-21;FLRY3;0;16,950;100;121556016;30130;1;2023-11-21;238;8
2023-11-21;FLRY3;0;16,950;100;121556026;30140;1;2023-11-21;8;8
2023-11-21;FLRY3;0;16,950;100;121556026;30150;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,950;100;121556026;30160;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,950;100;121556026;30170;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,950;700;121556026;30180;1;2023-11-21;8;120
2023-11-21;FLRY3;0;16,950;100;121556026;30190;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,950;100;121556026;30200;1;2023-11-21;8;8
2023-11-21;FLRY3;0;16,950;100;121556026;30210;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,950;100;121556026;30220;1;2023-11-21;8;16
2023-11-21;FLRY3;0;16,960;100;121556032;30230;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,960;100;121556061;30240;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;100;121556061;30250;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;100;121556061;30260;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;700;121556061;30270;1;2023-11-21;8;120
2023-11-21;FLRY3;0;16,960;100;121556061;30280;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;100;121556061;30290;1;2023-11-21;8;40
2023-11-21;FLRY3;0;16,960;200;121556061;30300;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;200;121556061;30310;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;100;121556061;30320;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,960;100;121556061;30330;1;2023-11-21;8;40
2023-11-21;FLRY3;0;16,960;100;121556061;30340;1;2023-11-21;8;8
2023-11-21;FLRY3;0;16,950;200;121556065;30350;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,970;200;121556066;30360;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,960;100;121556078;30370;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,960;100;121556078;30380;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,970;200;121559041;30390;1;2023-11-21;238;8
2023-11-21;FLRY3;0;16,970;100;121559043;30400;1;2023-11-21;238;8
2023-11-21;FLRY3;0;16,970;600;121559047;30410;1;2023-11-21;1618;8
2023-11-21;FLRY3;0;16,970;100;121559047;30420;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,970;100;121559047;30430;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,970;100;121559047;30440;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,970;100;121559047;30450;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,970;100;121559047;30460;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,970;300;121559047;30470;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;16,970;100;121559047;30480;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;16,980;100;121559053;30490;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,970;100;121615911;30500;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,970;100;121615911;30510;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,970;100;121615911;30520;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,970;200;121615911;30530;1;2023-11-21;8;8
2023-11-21;FLRY3;0;16,970;100;121615911;30540;1;2023-11-21;8;8
2023-11-21;FLRY3;0;16,970;100;121615911;30550;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,970;100;121615919;30560;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,970;100;121621892;30570;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,970;100;121621892;30580;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,970;100;121621892;30590;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,970;700;121621892;30600;1;2023-11-21;3;120
2023-11-21;FLRY3;0;16,970;100;121621892;30610;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,970;100;121621892;30620;1;2023-11-21;3;40
2023-11-21;FLRY3;0;16,980;700;121621892;30630;1;2023-11-21;3;120
2023-11-21;FLRY3;0;16,980;100;121621892;30640;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;100;121621892;30650;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;100;121621892;30660;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;100;121621892;30670;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;100;121621892;30680;1;2023-11-21;3;16
2023-11-21;FLRY3;0;16,980;100;121621892;30690;1;2023-11-21;3;8
2023-11-21;FLRY3;0;16,980;100;121621892;30700;1;2023-11-21;3;8
2023-11-21;FLRY3;0;16,980;300;121621892;30710;1;2023-11-21;3;8
2023-11-21;FLRY3;0;16,980;100;121621892;30720;1;2023-11-21;3;85
2023-11-21;FLRY3;0;16,980;2000;121621892;30730;1;2023-11-21;3;72
2023-11-21;FLRY3;0;16,980;1000;121621892;30740;1;2023-11-21;3;1618
2023-11-21;FLRY3;0;16,980;100;121621892;30750;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;100;121621892;30760;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;100;121621892;30770;1;2023-11-21;3;45
2023-11-21;FLRY3;0;16,980;3700;121621892;30780;1;2023-11-21;3;1618
2023-11-21;FLRY3;0;16,980;100;121621898;30790;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,980;100;121621898;30800;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,980;100;121621898;30810;1;2023-11-21;45;40
2023-11-21;FLRY3;0;16,980;100;121621898;30820;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,990;100;121621904;30830;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,990;200;121621904;30840;1;2023-11-21;45;120
2023-11-21;FLRY3;0;16,980;100;121635904;30850;1;2023-11-21;40;45
2023-11-21;FLRY3;0;16,990;100;121635907;30860;1;2023-11-21;45;120
2023-11-21;FLRY3;0;16,990;100;121654404;30870;1;2023-11-21;238;45
2023-11-21;FLRY3;0;16,990;100;121654406;30880;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,990;100;121654406;30890;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,990;100;121654406;30900;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;16,990;100;121654406;30910;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;16,990;100;121654406;30920;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;16,990;100;121654406;30930;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;16,990;100;121654406;30940;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;17,000;100;121710448;30950;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,000;100;121710533;30960;1;2023-11-21;147;8
2023-11-21;FLRY3;0;17,000;100;121712457;30970;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,000;100;121722264;30980;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,000;100;121731261;30990;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,000;100;121731263;31000;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,990;100;121740148;31010;1;2023-11-21;45;114
2023-11-21;FLRY3;0;17,000;100;121740258;31020;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,000;100;121749254;31030;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,000;200;121752271;31040;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,000;100;121752274;31050;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;17,000;100;121752274;31060;1;2023-11-21;1618;27
2023-11-21;FLRY3;0;17,000;200;121752274;31070;1;2023-11-21;1618;13
2023-11-21;FLRY3;0;17,000;100;121752274;31080;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;17,000;100;121752274;31090;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;17,000;100;121752274;31100;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;17,000;100;121752274;31110;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;17,000;100;121752274;31120;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;17,000;100;121752274;31130;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;17,010;100;121752283;31140;1;2023-11-21;45;120
2023-11-21;FLRY3;0;17,010;400;121752409;31150;1;2023-11-21;40;120
2023-11-21;FLRY3;0;17,010;100;121753274;31160;1;2023-11-21;238;120
2023-11-21;FLRY3;0;17,010;100;121755293;31170;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,010;100;121756300;31180;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,010;100;121757156;31190;1;2023-11-21;40;45
2023-11-21;FLRY3;0;17,010;100;121757156;31200;1;2023-11-21;40;3
2023-11-21;FLRY3;0;17,010;100;121758251;31210;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,010;100;121807247;31220;1;2023-11-21;238;16
2023-11-21;FLRY3;0;17,010;100;121807251;31230;1;2023-11-21;45;45
2023-11-21;FLRY3;0;17,010;100;121816245;31240;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,010;100;121825241;31250;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,010;100;121834238;31260;1;2023-11-21;238;16
2023-11-21;FLRY3;0;17,010;100;121843236;31270;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,000;100;121843488;31280;1;2023-11-21;45;308
2023-11-21;FLRY3;0;17,010;100;121852232;31290;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,010;100;121901183;31300;1;2023-11-21;40;8
2023-11-21;FLRY3;0;17,010;100;121901205;31310;1;2023-11-21;147;40
2023-11-21;FLRY3;0;17,010;100;121901235;31320;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,010;100;121902167;31330;1;2023-11-21;238;16
2023-11-21;FLRY3;0;17,010;100;121903175;31340;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,010;100;121904187;31350;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,010;100;121914524;31360;1;2023-11-21;3;8
2023-11-21;FLRY3;0;17,010;100;121919222;31370;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,010;100;121919226;31380;1;2023-11-21;45;40
2023-11-21;FLRY3;0;17,010;100;121926677;31390;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,010;100;121929613;31400;1;2023-11-21;40;16
2023-11-21;FLRY3;0;17,010;100;121937931;31410;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,010;100;121938145;31420;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,010;100;121945075;31430;1;2023-11-21;238;40
2023-11-21;FLRY3;0;17,010;100;121959174;31440;1;2023-11-21;40;27
2023-11-21;FLRY3;0;17,010;100;121959174;31450;1;2023-11-21;40;16
2023-11-21;FLRY3;0;17,010;100;121959187;31460;1;2023-11-21;147;40
2023-11-21;FLRY3;0;17,010;100;121959203;31470;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;17,010;400;121959203;31480;1;2023-11-21;1618;40
2023-11-21;FLRY3;0;17,010;100;121959203;31490;1;2023-11-21;1618;16
2023-11-21;FLRY3;0;17,010;400;121959203;31500;1;2023-11-21;1618;45
2023-11-21;FLRY3;0;17,020;100;121959224;31510;1;2023-11-21;45;120
2023-11-21;FLRY3;0;17,020;100;121959364;31520;1;2023-11-21;40;45
2023-11-21;FLRY3;0;17,020;100;121959625;31530;1;2023-11-21;72;45
2023-11-21;FLRY3;0;17,020;100;121959626;31540;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,020;100;121959626;31550;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,020;100;121959626;31560;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,010;300;121959639;31570;1;2023-11-21;8;1618
2023-11-21;FLRY3;0;17,010;700;121959639;31580;1;2023-11-21;120;1618
2023-11-21;FLRY3;0;17,010;100;121959639;31590;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,010;200;121959639;31600;1;2023-11-21;3;1618
2023-11-21;FLRY3;0;17,010;100;121959639;31610;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,010;300;121959639;31620;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;17,010;100;121959639;31630;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;17,010;400;121959639;31640;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,010;300;121959639;31650;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,010;300;121959639;31660;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,010;100;121959639;31670;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,010;100;121959642;31680;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,020;100;121959642;31690;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,020;100;121959729;31700;1;2023-11-21;3;8
2023-11-21;FLRY3;0;17,020;100;121959732;31710;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,020;200;122000012;31720;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,010;200;122000125;31730;1;2023-11-21;238;1618
2023-11-21;FLRY3;0;17,010;100;122000147;31740;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,000;100;122000332;31750;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;100;122000332;31760;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;100;122000332;31770;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;17,000;200;122000332;31780;1;2023-11-21;13;1618
2023-11-21;FLRY3;0;17,000;200;122000332;31790;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;100;122000332;31800;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;100;122000332;31810;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;100;122000332;31820;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;200;122000332;31830;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;17,000;100;122000332;31840;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;17,000;100;122000335;31850;1;2023-11-21;45;72
2023-11-21;FLRY3;0;17,000;100;122000335;31860;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,000;300;122000336;31870;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,000;100;122000338;31880;1;2023-11-21;45;45
2023-11-21;FLRY3;0;17,010;100;122000355;31890;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,000;300;122000497;31900;1;2023-11-21;238;1618
2023-11-21;FLRY3;0;17,010;100;122000499;31910;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,010;100;122000603;31920;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,000;100;122001142;31930;1;2023-11-21;238;8
2023-11-21;FLRY3;0;17,000;100;122002126;31940;1;2023-11-21;40;45
2023-11-21;FLRY3;0;17,000;100;122002126;31950;1;2023-11-21;40;45
2023-11-21;FLRY3;0;17,000;100;122005200;31960;1;2023-11-21;238;45
2023-11-21;FLRY3;0;17,000;100;122027016;31970;1;2023-11-21;45;13
2023-11-21;FLRY3;0;17,000;100;122027023;31980;1;2023-11-21;45;13
2023-11-21;FLRY3;0;17,000;100;122027025;31990;1;2023-11-21;45;40
2023-11-21;FLRY3;0;17,000;200;122027026;32000;1;2023-11-21;85;40
2023-11-21;FLRY3;0;17,000;100;122027026;32010;1;2023-11-21;85;45
2023-11-21;FLRY3;0;17,000;100;122027026;32020;1;2023-11-21;85;45
2023-11-21;FLRY3;0;17,000;100;122027026;32030;1;2023-11-21;85;45
2023-11-21;FLRY3;0;17,010;100;122027029;32040;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,000;100;122027094;32050;1;2023-11-21;45;16
2023-11-21;FLRY3;0;16,990;100;122117411;32060;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32070;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32080;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32090;1;2023-11-21;8;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32100;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32110;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32120;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;16,990;100;122117411;32130;1;2023-11-21;238;1618
2023-11-21;FLRY3;0;16,990;100;122117413;32140;1;2023-11-21;238;1618
2023-11-21;FLRY3;0;16,990;100;122117413;32150;1;2023-11-21;40;1618
2023-11-21;FLRY3;0;16,990;200;122117413;32160;1;2023-11-21;13;1618
2023-11-21;FLRY3;0;16,990;100;122117413;32170;1;2023-11-21;7078;1618
2023-11-21;FLRY3;0;16,990;100;122117413;32180;1;2023-11-21;238;1618
2023-11-21;FLRY3;0;16,990;100;122117413;32190;1;2023-11-21;13;1618
2023-11-21;FLRY3;0;16,990;100;122117414;32200;1;2023-11-21;45;8
2023-11-21;FLRY3;0;17,000;100;122117416;32210;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,990;100;122117418;32220;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,990;100;122127560;32230;1;2023-11-21;45;27
2023-11-21;FLRY3;0;16,990;100;122127561;32240;1;2023-11-21;8;45
2023-11-21;FLRY3;0;16,990;300;122154092;32250;1;2023-11-21;8;1618
2023-11-21;FLRY3;0;16,990;100;122154092;32260;1;2023-11-21;45;1618
2023-11-21;FLRY3;0;16,990;100;122154093;32270;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,990;500;122154093;32280;1;2023-11-21;238;8
2023-11-21;FLRY3;0;16,990;100;122154093;32290;1;2023-11-21;3;8
2023-11-21;FLRY3;0;16,990;100;122154093;32300;1;2023-11-21;40;8
2023-11-21;FLRY3;0;16,990;100;122154094;32310;1;2023-11-21;45;8
2023-11-21;FLRY3;0;16,990;100;122154097;32320;1;2023-11-21;45;72
2023-11-21;FLRY3;0;17,000;100;122154097;32330;1;2023-11-21;45;45
2023-11-21;FLRY3;0;16,990;100;122154101;32340;1;2023-11-21;45;8
