DataReferencia;CodigoInstrumento;AcaoAtualizacao;PrecoNegocio;QuantidadeNegociada;HoraFechamento;CodigoIdentificadorNegocio;TipoSessaoPregao;DataNegocio;CodigoParticipanteComprador;CodigoParticipanteVendedor
2023-11-22;FLRY3;0;17,180;100;124314667;35850;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;124314701;35860;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,170;100;124314764;35870;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,180;100;124314783;35880;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;124318601;35890;1;2023-11-22;3;16
2023-11-22;FLRY3;0;17,180;100;124318601;35900;1;2023-11-22;3;40
2023-11-22;FLRY3;0;17,180;100;124318601;35910;1;2023-11-22;3;3
2023-11-22;FLRY3;0;17,180;100;124318601;35920;1;2023-11-22;3;16
2023-11-22;FLRY3;0;17,180;100;124318601;35930;1;2023-11-22;3;72
2023-11-22;FLRY3;0;17,190;100;124318601;35940;1;2023-11-22;3;120
2023-11-22;FLRY3;0;17,190;100;124318615;35950;1;2023-11-22;45;120
2023-11-22;FLRY3;0;17,170;200;124320173;35960;1;2023-11-22;8;3
2023-11-22;FLRY3;0;17,170;100;124320173;35970;1;2023-11-22;45;3
2023-11-22;FLRY3;0;17,170;100;124320173;35980;1;2023-11-22;59;3
2023-11-22;FLRY3;0;17,170;100;124320173;35990;1;2023-11-22;16;3
2023-11-22;FLRY3;0;17,180;100;124321500;36000;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,180;100;124322500;36010;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,170;100;124330621;36020;1;2023-11-22;13;93
2023-11-22;FLRY3;0;17,190;100;124333590;36030;1;2023-11-22;238;120
2023-11-22;FLRY3;0;17,190;100;124333617;36040;1;2023-11-22;3;120
2023-11-22;FLRY3;0;17,190;100;124333619;36050;1;2023-11-22;16;120
2023-11-22;FLRY3;0;17,190;100;124333632;36060;1;2023-11-22;13;120
2023-11-22;FLRY3;0;17,190;100;124333647;36070;1;2023-11-22;16;120
2023-11-22;FLRY3;0;17,190;100;124333679;36080;1;2023-11-22;45;72
2023-11-22;FLRY3;0;17,190;100;124333720;36090;1;2023-11-22;147;8
2023-11-22;FLRY3;0;17,190;100;124346987;36100;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,190;100;124347111;36110;1;2023-11-22;45;40
2023-11-22;FLRY3;0;17,190;100;124351209;36120;1;2023-11-22;238;13
2023-11-22;FLRY3;0;17,190;100;124439797;36130;1;2023-11-22;238;13
2023-11-22;FLRY3;0;17,190;100;124440837;36140;1;2023-11-22;13;45
2023-11-22;FLRY3;0;17,190;100;124442795;36150;1;2023-11-22;238;40
2023-11-22;FLRY3;0;17,190;100;124446421;36160;1;2023-11-22;238;40
2023-11-22;FLRY3;0;17,190;300;124454246;36170;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,190;100;124454246;36180;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,190;300;124454246;36190;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,190;100;124454246;36200;1;2023-11-22;72;72
2023-11-22;FLRY3;0;17,190;100;124454246;36210;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,190;100;124454246;36220;1;2023-11-22;72;45
2023-11-22;FLRY3;0;17,190;200;124454246;36230;1;2023-11-22;72;40
2023-11-22;FLRY3;0;17,190;100;124454250;36240;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,200;200;124501898;36250;1;2023-11-22;59;120
2023-11-22;FLRY3;0;17,200;100;124512366;36260;1;2023-11-22;13;114
2023-11-22;FLRY3;0;17,190;100;124512638;36270;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,210;100;124512641;36280;1;2023-11-22;45;120
2023-11-22;FLRY3;0;17,210;100;124515361;36290;1;2023-11-22;13;120
2023-11-22;FLRY3;0;17,210;100;124520482;36300;1;2023-11-22;13;120
2023-11-22;FLRY3;0;17,210;100;124528068;36310;1;2023-11-22;45;120
2023-11-22;FLRY3;0;17,200;100;124603504;36320;1;2023-11-22;16;16
2023-11-22;FLRY3;0;17,190;300;124609776;36330;1;2023-11-22;8;1618
2023-11-22;FLRY3;0;17,190;100;124609776;36340;1;2023-11-22;45;1618
2023-11-22;FLRY3;0;17,190;100;124609776;36350;1;2023-11-22;16;1618
2023-11-22;FLRY3;0;17,190;200;124609776;36360;1;2023-11-22;13;1618
2023-11-22;FLRY3;0;17,190;300;124609776;36370;1;2023-11-22;40;1618
2023-11-22;FLRY3;0;17,190;100;124609776;36380;1;2023-11-22;16;1618
2023-11-22;FLRY3;0;17,190;100;124609776;36390;1;2023-11-22;238;1618
2023-11-22;FLRY3;0;17,190;100;124609776;36400;1;2023-11-22;238;1618
2023-11-22;FLRY3;0;17,200;100;124609780;36410;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,200;100;124616599;36420;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,200;100;124616626;36430;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;124628594;36440;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;100;124628594;36450;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,180;100;124628594;36460;1;2023-11-22;59;8
2023-11-22;FLRY3;0;17,180;300;124628594;36470;1;2023-11-22;8;8
2023-11-22;FLRY3;0;17,190;100;124633393;36480;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,190;100;124636864;36490;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,190;100;124636888;36500;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,190;100;124637877;36510;1;2023-11-22;238;45
2023-11-22;FLRY3;0;17,190;100;124644682;36520;1;2023-11-22;238;40
2023-11-22;FLRY3;0;17,190;100;124647574;36530;1;2023-11-22;13;120
2023-11-22;FLRY3;0;17,190;100;124712737;36540;1;2023-11-22;238;120
2023-11-22;FLRY3;0;17,190;100;124713215;36550;1;2023-11-22;13;120
2023-11-22;FLRY3;0;17,180;100;124713263;36560;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,190;100;124713438;36570;1;2023-11-22;45;120
2023-11-22;FLRY3;0;17,170;100;124720906;36580;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,190;100;124725103;36590;1;2023-11-22;238;120
2023-11-22;FLRY3;0;17,170;100;124732832;36600;1;2023-11-22;8;308
2023-11-22;FLRY3;0;17,170;200;124738046;36610;1;2023-11-22;8;308
2023-11-22;FLRY3;0;17,170;100;124738046;36620;1;2023-11-22;72;308
2023-11-22;FLRY3;0;17,170;100;124738046;36630;1;2023-11-22;238;308
2023-11-22;FLRY3;0;17,190;100;124738050;36640;1;2023-11-22;45;120
2023-11-22;FLRY3;0;17,190;100;124747451;36650;1;2023-11-22;238;120
2023-11-22;FLRY3;0;17,190;100;124749359;36660;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,170;100;124752460;36670;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,190;100;124801024;36680;1;2023-11-22;59;16
2023-11-22;FLRY3;0;17,190;100;124806603;36690;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,190;100;124806616;36700;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,180;100;124806968;36710;1;2023-11-22;8;72
2023-11-22;FLRY3;0;17,180;200;124837889;36720;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,170;100;124912390;36730;1;2023-11-22;45;90
2023-11-22;FLRY3;0;17,170;200;124912535;36740;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,170;100;124912535;36750;1;2023-11-22;16;40
2023-11-22;FLRY3;0;17,170;100;124912535;36760;1;2023-11-22;45;40
2023-11-22;FLRY3;0;17,170;100;124912535;36770;1;2023-11-22;238;40
2023-11-22;FLRY3;0;17,170;100;124912535;36780;1;2023-11-22;16;40
2023-11-22;FLRY3;0;17,170;100;124912536;36790;1;2023-11-22;59;72
2023-11-22;FLRY3;0;17,170;100;124912537;36800;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;100;124912539;36810;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;100;124912540;36820;1;2023-11-22;45;72
2023-11-22;FLRY3;0;17,180;100;124912542;36830;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;100;124912545;36840;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;124912547;36850;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;100;124912549;36860;1;2023-11-22;45;77
2023-11-22;FLRY3;0;17,160;100;124924175;36870;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,160;100;124924175;36880;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,160;100;124924175;36890;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,160;100;124924175;36900;1;2023-11-22;120;16
2023-11-22;FLRY3;0;17,180;100;124924179;36910;1;2023-11-22;45;77
2023-11-22;FLRY3;0;17,160;100;124930733;36920;1;2023-11-22;120;93
2023-11-22;FLRY3;0;17,180;100;125011515;36930;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;125011516;36940;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,160;100;125016839;36950;1;2023-11-22;120;45
2023-11-22;FLRY3;0;17,160;100;125027141;36960;1;2023-11-22;120;16
2023-11-22;FLRY3;0;17,180;100;125042744;36970;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;125043920;36980;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125055233;36990;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;125055274;37000;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,170;100;125055648;37010;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125100461;37020;1;2023-11-22;59;16
2023-11-22;FLRY3;0;17,170;100;125102569;37030;1;2023-11-22;7078;45
2023-11-22;FLRY3;0;17,180;100;125102572;37040;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125114414;37050;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;125115365;37060;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;125115428;37070;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,170;100;125133884;37080;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;125134539;37090;1;2023-11-22;16;40
2023-11-22;FLRY3;0;17,170;100;125208800;37100;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,170;100;125208801;37110;1;2023-11-22;16;8
2023-11-22;FLRY3;0;17,170;100;125208801;37120;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,170;300;125208801;37130;1;2023-11-22;8;8
2023-11-22;FLRY3;0;17,170;300;125208801;37140;1;2023-11-22;8;8
2023-11-22;FLRY3;0;17,180;100;125208810;37150;1;2023-11-22;45;72
2023-11-22;FLRY3;0;17,160;100;125217118;37160;1;2023-11-22;120;16
2023-11-22;FLRY3;0;17,170;100;125221730;37170;1;2023-11-22;3;8
2023-11-22;FLRY3;0;17,170;100;125231790;37180;1;2023-11-22;72;45
2023-11-22;FLRY3;0;17,170;300;125231790;37190;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,170;100;125236590;37200;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,160;100;125248318;37210;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,160;200;125248318;37220;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,160;100;125248318;37230;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,160;100;125248318;37240;1;2023-11-22;59;8
2023-11-22;FLRY3;0;17,150;100;125248381;37250;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,170;100;125248388;37260;1;2023-11-22;45;72
2023-11-22;FLRY3;0;17,160;200;125308758;37270;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,160;100;125310763;37280;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,160;100;125310763;37290;1;2023-11-22;238;45
2023-11-22;FLRY3;0;17,160;100;125320963;37300;1;2023-11-22;238;40
2023-11-22;FLRY3;0;17,160;300;125346321;37310;1;2023-11-22;3;40
2023-11-22;FLRY3;0;17,160;100;125401032;37320;1;2023-11-22;59;40
2023-11-22;FLRY3;0;17,160;100;125409254;37330;1;2023-11-22;45;40
2023-11-22;FLRY3;0;17,160;100;125410239;37340;1;2023-11-22;238;40
2023-11-22;FLRY3;0;17,160;100;125411244;37350;1;2023-11-22;238;13
2023-11-22;FLRY3;0;17,160;100;125411457;37360;1;2023-11-22;13;13
2023-11-22;FLRY3;0;17,160;100;125411462;37370;1;2023-11-22;45;13
2023-11-22;FLRY3;0;17,160;100;125411486;37380;1;2023-11-22;13;13
2023-11-22;FLRY3;0;17,160;100;125413280;37390;1;2023-11-22;238;13
2023-11-22;FLRY3;0;17,160;100;125413287;37400;1;2023-11-22;8;77
2023-11-22;FLRY3;0;17,160;100;125413287;37410;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,160;800;125413287;37420;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,160;100;125413287;37430;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,160;100;125413287;37440;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,160;100;125413287;37450;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,170;100;125413295;37460;1;2023-11-22;45;45
2023-11-22;FLRY3;0;17,170;100;125421618;37470;1;2023-11-22;72;77
2023-11-22;FLRY3;0;17,170;100;125421618;37480;1;2023-11-22;72;40
2023-11-22;FLRY3;0;17,170;100;125421618;37490;1;2023-11-22;72;45
2023-11-22;FLRY3;0;17,170;400;125421618;37500;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,180;100;125424528;37510;1;2023-11-22;40;45
2023-11-22;FLRY3;0;17,180;100;125424528;37520;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,180;100;125424546;37530;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,180;200;125424560;37540;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,180;100;125424560;37550;1;2023-11-22;3;8
2023-11-22;FLRY3;0;17,180;100;125424564;37560;1;2023-11-22;16;120
2023-11-22;FLRY3;0;17,180;100;125424577;37570;1;2023-11-22;13;72
2023-11-22;FLRY3;0;17,180;100;125424580;37580;1;2023-11-22;16;114
2023-11-22;FLRY3;0;17,180;100;125424587;37590;1;2023-11-22;45;114
2023-11-22;FLRY3;0;17,180;100;125424624;37600;1;2023-11-22;147;114
2023-11-22;FLRY3;0;17,180;100;125524232;37610;1;2023-11-22;16;114
2023-11-22;FLRY3;0;17,180;100;125552917;37620;1;2023-11-22;13;114
2023-11-22;FLRY3;0;17,180;100;125552942;37630;1;2023-11-22;13;114
2023-11-22;FLRY3;0;17,180;600;125552954;37640;1;2023-11-22;1618;114
2023-11-22;FLRY3;0;17,180;200;125552956;37650;1;2023-11-22;40;114
2023-11-22;FLRY3;0;17,180;600;125552971;37660;1;2023-11-22;8;114
2023-11-22;FLRY3;0;17,180;400;125552971;37670;1;2023-11-22;8;40
2023-11-22;FLRY3;0;17,180;100;125552971;37680;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,180;100;125552971;37690;1;2023-11-22;8;72
2023-11-22;FLRY3;0;17,180;100;125552971;37700;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,180;600;125552971;37710;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,180;100;125552971;37720;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,190;100;125553019;37730;1;2023-11-22;45;45
2023-11-22;FLRY3;0;17,190;100;125553019;37740;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,190;100;125553273;37750;1;2023-11-22;40;77
2023-11-22;FLRY3;0;17,190;200;125553795;37760;1;2023-11-22;13;1618
2023-11-22;FLRY3;0;17,200;100;125553803;37770;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,190;100;125553882;37780;1;2023-11-22;72;1618
2023-11-22;FLRY3;0;17,190;100;125553882;37790;1;2023-11-22;45;1618
2023-11-22;FLRY3;0;17,190;100;125600963;37800;1;2023-11-22;13;93
2023-11-22;FLRY3;0;17,190;100;125600964;37810;1;2023-11-22;13;1618
2023-11-22;FLRY3;0;17,190;100;125600964;37820;1;2023-11-22;45;1618
2023-11-22;FLRY3;0;17,190;300;125600964;37830;1;2023-11-22;8;1618
2023-11-22;FLRY3;0;17,190;200;125600964;37840;1;2023-11-22;40;1618
2023-11-22;FLRY3;0;17,190;100;125600964;37850;1;2023-11-22;3;1618
2023-11-22;FLRY3;0;17,190;100;125600964;37860;1;2023-11-22;16;1618
2023-11-22;FLRY3;0;17,190;100;125606086;37870;1;2023-11-22;72;45
2023-11-22;FLRY3;0;17,190;100;125606086;37880;1;2023-11-22;72;40
2023-11-22;FLRY3;0;17,190;100;125606091;37890;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125640844;37900;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,180;100;125640844;37910;1;2023-11-22;3;45
2023-11-22;FLRY3;0;17,180;100;125640844;37920;1;2023-11-22;16;45
2023-11-22;FLRY3;0;17,180;100;125643210;37930;1;2023-11-22;45;1618
2023-11-22;FLRY3;0;17,180;100;125643210;37940;1;2023-11-22;238;1618
2023-11-22;FLRY3;0;17,180;100;125643210;37950;1;2023-11-22;16;1618
2023-11-22;FLRY3;0;17,180;100;125643210;37960;1;2023-11-22;3;1618
2023-11-22;FLRY3;0;17,180;100;125643210;37970;1;2023-11-22;59;1618
2023-11-22;FLRY3;0;17,180;100;125643210;37980;1;2023-11-22;13;1618
2023-11-22;FLRY3;0;17,180;500;125651019;37990;1;2023-11-22;40;45
2023-11-22;FLRY3;0;17,190;100;125651024;38000;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,190;100;125654161;38010;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;125735659;38020;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;300;125735659;38030;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,180;200;125735659;38040;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,180;100;125735659;38050;1;2023-11-22;16;8
2023-11-22;FLRY3;0;17,180;200;125735659;38060;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,180;100;125735786;38070;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,170;100;125741892;38080;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125741896;38090;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,170;100;125753973;38100;1;2023-11-22;40;16
2023-11-22;FLRY3;0;17,170;100;125753973;38110;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,170;100;125753973;38120;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,170;100;125753973;38130;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,170;100;125757922;38140;1;2023-11-22;3;45
2023-11-22;FLRY3;0;17,170;100;125822441;38150;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125828152;38160;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,180;100;125836588;38170;1;2023-11-22;238;45
2023-11-22;FLRY3;0;17,170;100;125841209;38180;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,170;100;125841209;38190;1;2023-11-22;59;16
2023-11-22;FLRY3;0;17,170;100;125841209;38200;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,170;100;125841209;38210;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125846268;38220;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;125846273;38230;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125846437;38240;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,170;100;125846814;38250;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,170;100;125846814;38260;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,170;100;125847081;38270;1;2023-11-22;45;72
2023-11-22;FLRY3;0;17,170;100;125857248;38280;1;2023-11-22;238;45
2023-11-22;FLRY3;0;17,160;100;125907610;38290;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,160;100;125910204;38300;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125915940;38310;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,160;100;125917873;38320;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,160;100;125917873;38330;1;2023-11-22;120;45
2023-11-22;FLRY3;0;17,180;200;125923128;38340;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;125924527;38350;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;125925132;38360;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;125925136;38370;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;125927157;38380;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,170;100;125940243;38390;1;2023-11-22;45;1618
2023-11-22;FLRY3;0;17,170;100;125940243;38400;1;2023-11-22;59;1618
2023-11-22;FLRY3;0;17,170;100;125940243;38410;1;2023-11-22;16;1618
2023-11-22;FLRY3;0;17,170;100;125940246;38420;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,170;100;125940364;38430;1;2023-11-22;40;8
2023-11-22;FLRY3;0;17,170;100;125952298;38440;1;2023-11-22;3;16
2023-11-22;FLRY3;0;17,170;100;130005033;38450;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,170;100;130005033;38460;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,170;100;130005049;38470;1;2023-11-22;16;8
2023-11-22;FLRY3;0;17,180;100;130006120;38480;1;2023-11-22;238;13
2023-11-22;FLRY3;0;17,180;100;130022212;38490;1;2023-11-22;13;13
2023-11-22;FLRY3;0;17,180;100;130022228;38500;1;2023-11-22;13;13
2023-11-22;FLRY3;0;17,180;100;130022234;38510;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;130028079;38520;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;130030517;38530;1;2023-11-22;13;72
2023-11-22;FLRY3;0;17,180;100;130030540;38540;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,180;100;130058399;38550;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,180;100;130058407;38560;1;2023-11-22;147;40
2023-11-22;FLRY3;0;17,170;100;130117468;38570;1;2023-11-22;45;308
2023-11-22;FLRY3;0;17,170;100;130117468;38580;1;2023-11-22;13;308
2023-11-22;FLRY3;0;17,180;100;130117502;38590;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;130118662;38600;1;2023-11-22;3;45
2023-11-22;FLRY3;0;17,170;100;130121563;38610;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,170;100;130121563;38620;1;2023-11-22;40;40
2023-11-22;FLRY3;0;17,170;100;130121563;38630;1;2023-11-22;16;40
2023-11-22;FLRY3;0;17,170;100;130121563;38640;1;2023-11-22;59;40
2023-11-22;FLRY3;0;17,170;800;130121565;38650;1;2023-11-22;1618;40
2023-11-22;FLRY3;0;17,180;100;130121569;38660;1;2023-11-22;45;77
2023-11-22;FLRY3;0;17,180;100;130130416;38670;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;130130457;38680;1;2023-11-22;13;77
2023-11-22;FLRY3;0;17,180;100;130130462;38690;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,180;100;130130488;38700;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,180;100;130139000;38710;1;2023-11-22;45;40
2023-11-22;FLRY3;0;17,180;100;130142186;38720;1;2023-11-22;13;40
2023-11-22;FLRY3;0;17,180;100;130142189;38730;1;2023-11-22;45;40
2023-11-22;FLRY3;0;17,180;100;130142878;38740;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;100;130144286;38750;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,180;100;130144640;38760;1;2023-11-22;147;40
2023-11-22;FLRY3;0;17,180;200;130144645;38770;1;2023-11-22;1618;13
2023-11-22;FLRY3;0;17,180;100;130144743;38780;1;2023-11-22;147;16
2023-11-22;FLRY3;0;17,180;100;130149378;38790;1;2023-11-22;13;45
2023-11-22;FLRY3;0;17,180;400;130149386;38800;1;2023-11-22;1618;16
2023-11-22;FLRY3;0;17,180;100;130149386;38810;1;2023-11-22;1618;72
2023-11-22;FLRY3;0;17,180;100;130149389;38820;1;2023-11-22;72;16
2023-11-22;FLRY3;0;17,190;100;130149399;38830;1;2023-11-22;45;45
2023-11-22;FLRY3;0;17,190;100;130157349;38840;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,190;100;130200416;38850;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,190;100;130200431;38860;1;2023-11-22;238;8
2023-11-22;FLRY3;0;17,190;100;130200456;38870;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,190;100;130220065;38880;1;2023-11-22;13;8
2023-11-22;FLRY3;0;17,190;100;130225038;38890;1;2023-11-22;238;45
2023-11-22;FLRY3;0;17,190;100;130226039;38900;1;2023-11-22;238;16
2023-11-22;FLRY3;0;17,180;200;130228559;38910;1;2023-11-22;238;85
2023-11-22;FLRY3;0;17,180;100;130228559;38920;1;2023-11-22;3;85
2023-11-22;FLRY3;0;17,180;100;130228559;38930;1;2023-11-22;45;85
2023-11-22;FLRY3;0;17,180;300;130228559;38940;1;2023-11-22;8;85
2023-11-22;FLRY3;0;17,180;100;130228559;38950;1;2023-11-22;3;85
2023-11-22;FLRY3;0;17,180;200;130228559;38960;1;2023-11-22;40;85
2023-11-22;FLRY3;0;17,180;100;130228559;38970;1;2023-11-22;8;85
2023-11-22;FLRY3;0;17,180;300;130228559;38980;1;2023-11-22;8;85
2023-11-22;FLRY3;0;17,180;100;130228559;38990;1;2023-11-22;59;85
2023-11-22;FLRY3;0;17,170;100;130228559;39000;1;2023-11-22;45;85
2023-11-22;FLRY3;0;17,170;300;130228559;39010;1;2023-11-22;8;85
2023-11-22;FLRY3;0;17,170;100;130228559;39020;1;2023-11-22;8;85
2023-11-22;FLRY3;0;17,170;100;130228559;39030;1;2023-11-22;8;85
2023-11-22;FLRY3;0;17,170;700;130228559;39040;1;2023-11-22;120;85
2023-11-22;FLRY3;0;17,170;100;130228559;39050;1;2023-11-22;72;85
2023-11-22;FLRY3;0;17,170;600;130228559;39060;1;2023-11-22;1618;85
2023-11-22;FLRY3;0;17,190;300;130228564;39070;1;2023-11-22;45;16
2023-11-22;FLRY3;0;17,170;100;130231561;39080;1;2023-11-22;85;93
2023-11-22;FLRY3;0;17,170;200;130239983;39090;1;2023-11-22;85;3
2023-11-22;FLRY3;0;17,180;100;130245671;39100;1;2023-11-22;45;8
2023-11-22;FLRY3;0;17,180;100;130245786;39110;1;2023-11-22;13;45
2023-11-22;FLRY3;0;17,180;100;130246239;39120;1;2023-11-22;13;72
2023-11-22;FLRY3;0;17,180;100;130254864;39130;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;130256036;39140;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;100;130257961;39150;1;2023-11-22;13;45
2023-11-22;FLRY3;0;17,180;100;130257984;39160;1;2023-11-22;13;16
2023-11-22;FLRY3;0;17,180;700;130257992;39170;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,180;100;130257992;39180;1;2023-11-22;8;45
2023-11-22;FLRY3;0;17,180;100;130257992;39190;1;2023-11-22;8;16
2023-11-22;FLRY3;0;17,190;100;130258004;39200;1;2023-11-22;45;45
2023-11-22;FLRY3;0;17,180;100;130258022;39210;1;2023-11-22;8;45
